_blov_ = [
began	komencis	v.tr	
begin again	rekomenci	v.tr resume	
beginning	komenco	n.	
first	komenca	adj. initial, at the beginning	
resume	rekomenci	v.tr	
is begun	komencitas	v.tr	
take it up again	rekomenci ĝin	phr.	
]

_minac_ = [
threaten	minaci	v.tr	w
threat	minaco	n.	w
sinister	minaca	adj. threatening	w
threateningly	minace	adv.	w
]

_puŝ_ = [
push	puŝi	v.tr	
nudge	puŝeti	v.tr	
thrust	puŝi	v.tr	w
pushing him off	elpuŝante lin	phr.	
repellent	forpuŝema	adj.	w
gust	ventopuŝo	n. WEATHER	w
]

_kovr_ = [
cover	kovri	v.tr	w
uncover	malkovri	v.tr	
coverlet	kovrilo	n. blanket used for a bed	w
discover	malkovri	v.tr	
discovery	malkovro	n.	w
lined with	kovrita per	phr.	w
]

_rest_ = [
rest	resto	n. remainder	w
remain	resti	v.ntr	
stay	resti	v.ntr	
abide	restadi	v.ntr	w
]

_vol_ = [
be willing	voli	v.tr	
choose	voli	v.tr	
like	volas	v.tr want	w
will	volo	n. desire or intention	
want	voli	v.tr	
don't wish	ne volas	v.tr	
wish	volo	n. will	w
involuntary	nevola	adj.	
reluctant	malvolonta	adj.	w
have a mind to	voli	v.tr	
pray	bonvolu	v.tr archaic 'please'	w
please	bonvolu	v.tr please	w
goodwill	bonvolo	n.	w
wonder	scivoli	v.tr mentally	
curious	scivola	adj.	w
curious	scivolema	adj.	w
wanting to know	scivola	adj.	
curiosity	scivoleco	n. desire to know	
curiosity	scivolemo	n. constant desire to know	
curiously	scivole	adv.	w
self-will	memvolo	n.	w
]

_ruz_ = [
cunning	ruza	adj.	
trick	ruzo	n.	w
trickster	ruzulo	n.	w
cunningly	ruze	adv.	w
slyly	ruze	adv.	w
]

# -VER-
_ver_ = [
truth	vero	n.	w
true	vera	adj.	w
actual	vera	adj. true	w
genuine	vera	adj.	w
genuinely	vere	adv. truthfully, in a real way, admittedly	w
truly	vere	adv.	w
really	vere	adv. true, not false	w
indeed	vere	adv. truly	w
truthfully	vere	adv.	W
in truth	vere	adv.	w
in sooth	vere ja	phr. truthfully	w
very	vera	adj. figurative 'true'	w
it is true	estas vere	phr.	
is it true?	ĉu vere?	phr.	s
truest	plej vera	adj.	s
realistic	vivovera	adj. true to life ART	w
]

# -RIGARD-
_rigard_ = [
gaze	rigardi	v.tr	w
look	rigardi	v.tr to look at with the eyes	
watching	rigardi	v.tr	
watched	rigardas	v.tr	
beheld	rigardis	v.tr	
leer	rigardaĉi	v.tr	w
beholding	rigardante	adv.	w
glaring	kolerrigardanta	adj.	w
stare	fikse rigardi	v.tr	w
look out	elrigardi	v.tr	w
see	rigardi	v.tr eg iros rigardi: 'go look'	
looking	rigardante	adv.	
gazing	rigardante	adv.	
look on	rigardas	v.tr	w
looking back	retrorigardante	adv.	w
peering	esplorrigardante	adv.	
peering	rigardante	adv.	
peering	rigardegi	v.tr	
glance	ekrigardi	v.tr	w
stares hard	fikse rigardas forte	phr.	
have been watching	estis rigardanta	phr.	
peer	elrigardi	v.tr	w
look away	forrigardi	v.ntr	w
looks after	pririgardas	v.tr	w
watching	rigardante	adv.	
peep in	enrigardi	v.tr	w
staring	rigardante fikse	adv.	w
look through	trarigardi	v.tr	W
eye	rigardo	n. fig. gaze	
glance	ĵeta rigardo	n.	
view	rigardo	n.	
survey	superrigardo	n. overview	
look into	enrigardi	v.tr	w
]

_gard_ = [
guard	gardi	v.tr	
be careful	singardi	v.ntr	
bodyguard	korpogardisto	n.	
careful	singarda	adj.	
carefully	singarde	adv.	
cautious	singarda	adj. lit. self-guarding	
cautiously	singarde	adv.	
warily	singarde	adv.
keeping	gardado	n. custody	w
bodyguard	korpogardistaro	n. group of bodyguards	w
]

_klin_ = [
lean	klini	v.tr	
bow	kliniĝi	v.ntr	
leaned over	klinis sin	phr.	
bending	kliniĝanta	adj.	
dipping	kliniĝanta	adj. leaning over	
stooped	kliniĝis	v.ntr	
stoops	kliniĝas	v.ntr	
tip	suprenklini	v.tr tip upward	
]

_turn_ = [
turn	turni	v.tr	
turn	turniĝi	v.ntr	
was whirling	turniĝadis	v.ntr	w
turn to	sin turni	phr.	
avert	forturni	v.tr	
back again	returne	adv.	
dizzy	kapturna	adj. causing vertigo	
turning back	returniĝi	v.ntr	w
direct away	forturni	v.tr	
revolving	turniĝanta	adj.	
spin	turni sin	phr. period of dancing	
]

_parol_ = [
talk	paroli	v.tr	w
speak	paroli	v.ntr	
spoke	parolis	v.tr.ntr	
spake	parolis	v.tr.ntr	
to say nothing of	sen paroli pri	phr.	
discuss	interparoli	v.ntr to converse	
address	alparoli	v.tr	w
verbal	parola	adj.	w
speech	parolado	n.	
speech	parolo	n. capacity or action	
speechless	senparole	adv.	
you’ve talked	vi parolis	phr.	
talk	parolado	n.	
speaker	parolanto	n.	w
spokesman	proparolanto	n.
talk together	interparoli	v.ntr	
]

# -LAŬT-
_laŭt_ = [
loud	laŭta	adj.	
louder	pli laŭte	adv.	
loudest	plej laŭta	adj.	w
lower	pli mallaute	adv.	
loudly	laŭte	adv.	
aloud	laŭte	adv.	
volume	laŭteco	n. loudness of sound	w
softly	mallaŭte	adv.	w
rose	plilaŭtiĝis	v.ntr increased in sound volume	
low	mallaŭta	adj. not loud	w
lowering	mallaŭtigante	adv. making quieter	
]

# -AM-
_am_ = [
love	amo	n.	
love	ami	v.tr	
hate	malami	v.tr	w
hated	malamita	adj. unloved	w
hateful	malaminda	adj. deserving to be hated	w
has loved	amis	v.tr	
loving	amanta	adj.	
in love	enamiĝinte	adv.	
beloved	amata	adj.	w
best loved	plej amata	adj.	
favorite	plej amata	adj. best loved	
lover	amanto	n.	
fondly	ame	adv.	
love me too well	amas min tro profunde	phr.'love me too deeply'	
]

_amor_ = [
love	amoro	n. sexual love, love affair, sexual activity	
make love	amori	v.tr.ntr	
]

# -MORT-
_mort_ = [
becoming extinct	formortas	v.ntr	
dead	morta	adj.	
dead	mortinta	adj.	
dead	mortintoj	n. those who have died	w
death	morto	n.	w
die	morti	v.ntr	w
should die	mortus	v.ntr	
died away	formortis	v.ntr	w
fatal	mortiga	adj.	w
kill	mortigi	v.tr	w
lethal	mortiga	adj.	w
dying	mortante	adv.	w
dance of death	mortodanco	phr. medieval painting theme	w
mortuary	mortejo	n. death place in an abstract sense	
death-like	kvazaŭ-morta	adj. 	w
death-hating	morton-malŝateganta	adj. 	
eon-dead	eone mortinta	adj. 	
died out	formortis	v.ntr	
immortality	senmorteco	n.	w
deathless	senmorta	adj.	w
]

_glor_ = [
glory	gloro	n.	
gloriously	glore	adv.	w
glorious	glora	adj.	w
]

_bon_ = [
good	bona	adj.	w
well	bone	adv.	
fine	bona	adj.	
all right	bone	adv.	w
amiss	malbone	adv.	w
worse	pli malbona	adj.	
evil	malbono	n.	w
awful	malbonega	adj. very bad	w
best	plej bone	adv.	
better	pli bone	adv.	
excellent	bonega	adj.	w
improved	plibonigita	adj.	
fantastic	bonega	adj. very good	
boon	bono	n. that which is good	w
bad	malbona	adj.	w
greatest	plej bona	phr.	
more than good	ege bona	adj.	
great	bonega	adj.	
harm	malbono	n. moral badness	
]

# -KOMPR-
_kompren_ = [
understanding	kompreno	n.	w
understand	kompreni	v.tr	w
understanding	komprenante	adv.	
comprehension	kompreno	n.	w
make me understand	komprenigi min	phr.	
understands	komprenas	v.tr	
realising	komprenante	adv.	
realising	ekkomprenante	adv.	
of course	kompreneble	adv.	w
understood	komprenis	v.tr	
realize	ekkompreni	v.tr	w
]

_komand_ = [
command	komandi	v.tr	
control	komandi	v.tr	
bidding	komandadite de	phr. at one's bidding	
bids	komandas	v.tr	w
]

_kurag_ = [
brave	kuraĝa	adj.	
courage	kuraĝo	n.	
heartened	kuraĝigis	v.tr gave one courage and vitality	
plucky	kuraĝa	adj.	
bravest	plej kuraĝa	adj.	
coward	malkuraĝulo	n.	w
venture	kuraĝi	v.ntr(+inf) dare to do something 	w
]

_sort_ = [
destiny	sorto	n.	
fate	sorto	n.	w
lot	sorto	n. lot in life, as in fate	w
luck	sorto	n.	
Fates	Sortoj	n.proper myth Atropos, Clotho, and Lachesis	w
]

_akcept_ = [
reception	akcepto	n. act of receiving	w
snub	malakcepto	n.	w
accepted	akceptata	adj.	
accept	akcepti	v.tr	w
]

_kuŝ_ = [
fall	kuŝiĝi	v.ntr a thing to fall flat like a cut tree	
lay	kuŝigi	v.tr lay something down, make it lie	
lie	kuŝi	v.ntr be resting horizontal, have horizontal sex, occupy a space eg 'lies to the East'	
lies	kuŝas	v.ntr	
lie	kuŝiĝi	v.ntr to lie oneself down, become and become recumbent	
recumbent	kuŝa	adj.	w
lies	kuŝiĝas	v.ntr to become lying down	w
lying	kuŝanta	adj.	
were laid	kuŝigis	v.tr	w
lay	kuŝi	v.ntr to occupy a space	
dark-lying	mallume kuŝanta	adj.	
]

# -SCI-
_sci_ = [
be aware of	scii	v.tr know a fact	
know	scii	v.tr know a fact	
knows	scias	v.tr	
know not	scias-ne	phr.	
knew	sciis	v.tr	
knowledge	scio	n. all that is known	
as you know	kiel vi scias	phr.	
come to know	ekscii	v.tr	
didn’t know	ne sciis	phr.	
find out about	ekscii	v.tr	
ken	scio	n.	w
knowledge	sciaĵo	n.	
ignorant	senscia	adj. unknowing	w
shall know how to	scipovos	v.tr	
came to learn	eksciis	v.tr found out	
completely at a loss to	tute ne scias kiel	phr.	w
]

## -FOJ- 
_foj_ = [
occasionally	foje	adv.	w
occasion	fojo	n.	w
on occasions	foje	adv.	
for the first time	unuafoje	adv.	
once	foje	adv.	
once	unufoje	adv. on one occasion	w
once or twice	unu-dufoje	phr.	
a second time	duafoje	adv.	w
time	fojo	n. occasion	
sometimes	kelkfoje	adv.	
for once	por unufoje	phr.	w
several times	plurfoje	adv.	
this time	ĉi-foje	adv.	w
]

_valor_ = [
worth	valoro	n.	w
worthless	senvalora	adj.	w
precious	altvalora	adj.	w
]

_inform_ = [
inform	informi	v.tr	w
learn about	informiĝi	v.ntr	
become informed about	informiĝi	v.ntr	
check out	informiĝi	v.ntr	
]

_edz_ = [
husband	edzo	n.	
wife	edzino	n.	
wives	edzinoj	n.	
proposed	proponis geedziĝon	phr. proposed marriage	
marriage	geedziĝo	n.	
get married	edziĝi	v.ntr become a husband	
get married	edziniĝi	v.ntr become a wife	
marry	edziniĝi	v.ntr become a wife	
get married	geedziĝi	v.ntr become a married couple, heterosexual	
bride	novedzino	n.	
just going to be married	jus geedziĝonta	adj.	
wedding	geedziĝo	n.	
]

_flustr_ = [
whisper	flustro	n.	w
whisper	flustri	v.tr	
is whispering	flustras	v.tr	w
whispering	flustranta	adj.	
whispering	flustrante	adv.	
]

_dub_ = [
doubt	dubo	n.	
doubted	dubis	v.tr	
doubtless	sendube	adv.	
no doubt	sendube	adv.	w
question	pridubi	v.tr doubt	
unmistakable	senduba	adj.	
]

# -KVIET-
_kviet_ = [
quiet	kviete	adv.	
quietly	kviete	adv.	w
unquiet	malkvieta	adj. 	
quietness	kvieteco	n. 	w
]

_vic_ = [
column	vico	n.	
line	vico	n. queue	w
one’s turn	vico	n. ie place in line	
place in line	vico	n.	
queue	vico	n.	w
row	vico	n.	w
string	vico	n. group of things arranged in a row or col	w
in turn	laŭvice	adv.	w
]

_star_ = [
stand	stari	v.ntr to be standing	
stood out	elstaris	v.ntr	
stood	staris	v.ntr	
oppose	kontraŭstari	v.tr	w
standing	staranta	adj.	w
are prominent	elstaras	v.ntr	
stand against	kontraŭstari	v.tr oppose	w
loom	superstari	v.tr to tower, to have ones top above somthing	w
erect	starigi	v.tr to cause to stand up or be built	w
stood up	stariĝis	v.ntr	w
stand up	stariĝi	v.ntr	w
]

# -FID-
_fid_ = [
confident	fida	adj.	w
trust	fidi	v.tr	w
confidently	memfide	adv.	
]

_perfid_ = [
betray	perfidi	v.tr	w
fail	perfidi	v.tr moral failure or letting someone down
treachery	perfido	n.	w
]

_fidel_ = [
faithful	fidela	adj.	w
true	fidela	adj. faithful	w
]

_balai_ = [
mop	balai	v.tr	
broom	balailo	n.	w
sweep	balai	v.tr	w
swept	balais	v.tr	
clean-up	balao	n. a clean-up	
]

_sever_ = [
rigorous	severa	adj.	w
severe	severa	adj.	w
stern	severa	adj.	w
strict	severa	adj.	w
severity	severeco	n.	w
]


_ĉes_ = [
cease	ĉesi	v.ntr cease doing something	
ceaseless	senĉesa	adj.	
discontinue	ĉesigi	v.tr to discontinue something	
ceased	ĉesinta	adj.	
stop	ĉesi	v.ntr cease	
stop	ĉesigi	v.tr	w
stopped	ĉesigis	v.tr made it stop	
left it off	ĉesis	v.ntr	w
incessantly	senĉese	adv.	
inexorably	senĉese	adv.	w
cut it out	ĉesu	v.ntr 	w
]

_met_ = [
put	meti	v.tr	
lay	meti	v.tr	w
sets	metas	v.tr puts	w
set	metis	v.tr put, past tense	
put aside	formeti	v.tr	
deference	submetiĝo	n.	w
submission	submetiĝo	n.	w
laid it down	demetis ĝin	phr.	w
folded	kunmetita	adj. compound, in the sense of folded hands	
lay upon	surmeti	v.tr	
put back	remeti	v.tr	
has put aside	formetis	v.tr	w
interfere	sin intermeti	v.tr	w
placed upon me	metita sur min	phr.	
]

# -AKR- 
_akr_ = [
keen	akra	adj.	
sharp	akra	adj.	
keenly	akre	adv.	w
sharply	akre	adv.	w
dull	malakrigi	v.tr make not sharp	w
acute	akra	adj.	w
keenest	plej akra	adj.	
]

_sakr_ = [
swear	sakri	v.ntr cuss	
cursed	sakris	v.ntr	w
swore	sakris	v.ntr used profanity	
cuss	sakri	v.ntr	w
]

_sugest_ = [
suggest	sugestas	v.tr	
suggestively	sugeste	adv.	w
suggesting	sugestanta	adj.	
]

_kri_ = [
cry	krii	v.tr.ntr	
shout	krii	v.tr.ntr	
cried	kriis	v.tr.ntr	
screamingly	kriege	adv.	
screams	kriegoj	n.	
yell	kriego	n.	w
exclamation	ekkrio	n.	
screaming	kriegante	adv.	
]

# -DAUR- 
_daŭr_ = [
last	daŭri	v.ntr endure	
endure	daŭri	v.ntr	
continue	daŭri	v.ntr	
continue	daŭrigi	v.tr	
lingered	daŭris	v.ntr continued	
went on	daŭre	adv.	
maintain	daŭrigi	v.tr	
enduring	daŭrema	adj.	w
]

_bedaŭr_ = [
remorse	bedaŭro	n.	w
regret	bedaŭri	v.tr	w
sorry	bedaŭri	v.tr am sorry, express regret	w
unfortunately	bedaŭrinde	adv.	w
without regret	senbedaŭre	adv.	
I'm sorry	mi bedaŭras	phr.	w
]

_horor_ = [
horror	hororo	n. feeling of terror with disgust	w
horrible	horora	adj. causing horror	w
horrible	horora	adj.	w
horribly	horore	adv.	w
]

_pend_ = [
hangs	pendas	v.ntr	w
depend	dependi	v.ntr	
hung	pendis	v.ntr	w
hung	pendigis	v.tr	
]

_inic_ = [
indoctrinate	inici	v.tr into a society	
initiate	inici	v.tr into a society	
initiate	iniciati	v.tr be the first to do	
]

_just_ = [
just	justa	adj.	w
justice	justeco	n.	w
fair	justa	adj.	w
just-ness	justeco	n.	w
]

_fart_ = [
fare	farti	v.tr	w
feel	fartas	v.ntr	
get on	farti	v.tr	
get along	bonfarti	v.ntr	w
]

_promen_ = [
go for a stroll	promeni	v.ntr incl in a boat, bike, car, by foot, etc	
go for an outing	promeni	v.ntr incl in a boat, bike, car, by foot, etc	
stroll	promeni	v.ntr	w
take a walk	promeni	v.ntr	w
walk	promeno	n.	
]

_ŝerc_ = [
witticism	ŝerco	n.	w
teasing	ŝerce	adv. jokingly	
joke	ŝerco	n.	
jocular	ŝercema	adj.	w
practical joke	ŝerco	n.	
]

# -ĜEN-

_ĝen_ = [
disturb	ĝeni	v.tr	
hamper	ĝeni	v.tr	w
inconvenience	ĝeni	v.tr	w
trouble	ĝeno	n. nuisance or disturbance	
trouble	ĝeni	v.tr	
troubled	ĝenita	adj.	w
troubled	ĝenita	adj.	w
be shy	sin ĝeni	v.tr	
bother	ĝeni	v.tr	w
]

_ĝent_ = [
genteel	ĝentila	adj.	w
polite	ĝentila	adj.	w
politeness	ĝentileco	n.	
rude	malĝentila	adj.	w
nice	ĝentila	adj. polite	w
]

###################

_viŝ_ = [
wipe	viŝi	v.tr clean by rubbing	
wipe	deviŝi	v.tr remove by wiping	
wipe	forviŝi	v.tr erase by wiping	
]

_saĝ_ = [
wisdom	saĝo	n.	w
fool	malsaĝulo	n.	
foolish	malsaĝa	adj.	
foolishly	malsaĝe	adv.	
message	mesaĝo	n.	w
wise	saĝa	adj.	
wise men	saĝuloj	n.	
messenger	mesaĝisto	n.	w
wisest	plej saĝa	phr.	
]

_amik_ = [
friend	amiko	n.	
pal	amiko	n.	
friendship	amikeco	n.	w
enemy	malamiko	n.	w
]

# -KRED-
_kredi_ = [
believe	kredi	v.tr	w
think	kredi	v.tr.ntr believe	
unbelievable	nekredebla	adj.	w
incredulous	nekredema	adj. not credulous	w
skeptical	nekredema	adj. not credulous	w
beyond belief	preterkredeble	adv.	
incredibly	nekredeble	adv.	w
incredible	nekredebla	adj.	w
]

_tuŝ_ = [
touch	tuŝi	v.tr	
touch	tuŝo	n.	
affect	tuŝi	v.tr have an emotional impact on	
poignant	kortuŝa	adj. 	w
affect	kortuŝi	v.tr have an emotional impact on	
]

_supr_ = [
down	malsupren	adv. downward	
overhead	supre	adv.	w
upper	supra	adj. SHAPE	w
upstairs	supre	adv.	
top	supro	n.	
under	malsupre	adv.	
underneath	malsupre	adv.	
up	supren	adv.	
up here	ĉi tie supre	adv.	
up there	supre	adv.	
summit	supro	n.	
up above	supren de	phr.	w
lowered	malsuprenigis	v.tr	
aloft	supre	adv.	w
peak	supro	n.	w
treetop	arba supro	n.	w
]

_pens_ = [
invent	elpensi	v.tr	
wonder	pripensi	v.tr	w
think	pensi	v.ntr use brain, assume to be true	
consider	pensi	v.ntr	
ponder	pripensi	v.tr	w
think	pensas	v.ntr	
thought	pensis	v.ntr (+inf) intended to	
thought	penso	n.	
have been thinking	pensis	v.ntr	
don’t think	ne pensas	phr.	
thinking	pensanta	adj.	
unthinkable	nepensebla	adj.	w
think	ekpensi	v.ntr abruptly receive a thought	
made him think of that	ekpensigis pri tio	phr.	
think of it	ekpensi pri ĝi	phr. suddendly receive a thought	
wonder about	pripensi	v.tr	
reflect	pripensi	v.tr give thought about	
think of	pripensi	v.tr	
reflection	pripensado	n. the act of reflection on an issue	
reflective	pripensa	adj.	
reflective	pripensema	adj. thoughtful	
wistfully	pripense	adv.	w
pensive	pripensema	adj.	w
thoughtful	pripensema	adj. prone to reflection	w
thoughtless	senpripensa	adj.	w
wondering	pripenseme	adv.	w
]

# -SPERT- 
_spert_ = [
skilful	sperta	adj.	
experienced	sperta	adj.	w
expert	spertulo	n.	
expertise	sperteco	n.	
expertise	sperto	n.	
knowledgeable	sperta	adj.	
expert	sperta	adj. knowledgeable	w
experience	sperti	v.tr learn by experience	w
experience	sperto	n. that which is endured and knowledge thereby gained	w
]

_ekspert_ = [
study	ekspertizi	v.tr conduct a commissioned study or research report	
study	ekspertizo	n. conduct of a commissioned study	
]

#######

_sufiĉ_ = [
enough	sufiĉe	adv.	w
fairly	sufiĉe	adv.	w
inadequate	nesufiĉa	adj.	w
rather	sufiĉe	adv.	w
sufficiently	sufiĉe	adv.	w
so	sufiĉe	adv. sufficiently	
is not enough	ne sufiĉas	phr.	s
pretty	sufiĉe	adv. rather or quite	w
]

# -BRIL-
_bril_ = [
shone	brilis	v.ntr	
bright	brila	adj.	
brighter	pli brila	adj.	
dull	malbrila	adj. not visually bright	
gleams	brilas	v.ntr	
afterglow	postbrilo	n.	w
shines	brilas	v.ntr	
glittering	briletanta	adj.	w
flash	ekbrilo	n.	
glow	brilo	n.	
twinkling	ekbriletanta	adj.	w
radiance	brileco	n.	w
flare	brilego	n.	w
effulgence	brilegeco	n.	w
sunshine	sunbrilo	n.	w
moon-glitter	luna-brileto	phr.	w
shine out	elbrili	v.ntr	s
brilliant	brila	adj.	w
]

_lern_ = [
study	lerni	v.tr	w
learn	lerni	v.tr	
shall learn	lernos	v.tr	
learner	lernanto	n. before university	
school	lernejo	n. place where learning takes place	
middle school	mezlernejo	n. junior high school and high school, ~ grades 7-12	
pupil	lernanto	n. before university	
student	lernanto	n. before university	
elementary school	elementa lernejo	phr. the first six years or so of school	
high school	alta lernejo	n. college (grades 13 and above)	
came to learn	fin-lernis	v.tr finally learned	s
]

_pel_ = [
drive	peli	v.tr	w
impelling	pela	adj.	
dispel	dispeli	v.tr disperse	w
drove out	forpelis	v.tr	
banish	forpeli	v.tr	w
dislodged	elpelita	adj.	
]

# -VID-
_vid_ = [
see	vidi	v.tr	
saw	vidis	v.tr	
half-seen	duone-vidita	adj.	w
have seen	vidis	v.tr	
prevision	antaŭvido	n.	w
sightless	senvida	adj.	
sights	vidaĵoj	n. things looked onto	
visible	videbla	adj.	
is visible	videblas	v.ntr	
you see	vi vidu	phr. leads and explanation	w
you see	vidu	v.tr	w
seen	vidiĝi	v.ntr	
see again	revidi	v.tr	
having glimpsed	ekvidinte	adv.	
glimpse	ekvido	n.	w
invisible	nevidebla	adj.	
unseen	nevidita	adj.	w
would not see	ne vidus	phr.	
visually	vide	adv.	w
viewless	nevidebla	adj. poetic invisible or unseen	w
television	televidilo	n. individual instrument	w
television	televido	n. communication medium	w
are visible	videblas	v.ntr	
view	vidaĵo	n.	w
transparent	travidebla	adj.	w
wait and see	atendi kaj vidi	phr.	w
forecast	antaŭvido	n.	s
]


_tir_ = [
pull	tiri	v.tr	
attract	altiri	v.tr	w
drew	altiris	v.tr pulled or attracted	
drawing	tirante	adv. pulling	
drawn	altirata	adj.	
retire	retiriĝi	v.ntr withdraw	w
retreat	retiriĝo	n. WAR	w
draw away	fortiri	v.tr	w
drawing back	retirante	adv.	
shrink	retiriĝi	v.tr withdraw or recoil	
withdraw	retiri	v.tr eg withdraw a hand	w
withdraw	retiriĝi	v.ntr eg withdraw to higher ground	w
retires	retiras	v.tr	
draw away	fortiri	v.tr	
withdrew	retiriĝis	v.ntr	
shrank away	retiriĝis foren	phr.	w
]

_verŝ_ = [
pour	verŝi	v.tr pour a liquid	w
pour	verŝiĝi	v.ntr	w
pouring	verŝiĝanta	adj.	
]

_rimark_ = [
remarked	rimarkis	v.tr	
notice	rimarki	v.tr	w
notices	rimarkas	v.tr	
remark	rimarko	n.	w
mark	rimarki	v.tr notice	w
observe	rimarki	v.tr notice	w
unnoticed	nerimarkite	adv.
]

_rakont_ = [
tell	rakonti	v.tr	
tells	rakontas	v.tr	
story	rakonto	n. story recounted	w
]

# -DOLOR-
_dolor_ = [
hurt	dolori	v.tr	w
aches	doloras	v.tr normally followed by 'sin'	w
agony	dolorego	n.	w
pain	doloro	n.	w
horrible pain	dolorego	n.	
pain him	dolori sin	phr.	w
cause pain	dolori	v.tr	w
headache	kapdoloro	n.	w
]

# -PENTR-

_pentr_ = [
painting	pentraĵo	n. an artistic scene that is painted	w
oil painting	oleopentraĵo	n.	
paint	pentri	v.tr to paint as an artist	
paint	pripentri	v.tr to decorate with paint	
painter	pentristo	n. an artist who paints	
painterly	pentra	adj.	
painting	pentrado	n. the activity or manner of artistic painting	
painting	pentrarto	n. a physical artistic painting, the art itself of painting	
paints	pentras	v.tr	
seascape	marpentraĵo	n.	w
paint	pentri	v.tr	w
repaint	repentri	v.tr to repaint in an atristic way	
mural	murpentraĵa	adj. ART	w
painted	pentrita	adj. ART	w
]

_apart_ = [
particular	aparta	adj. specific	w
apart	aparta	adj.	
apart	aparte	adv.	w
separate	apartigi	v.tr make separate	
singularly	aparte	adv.	w
]

_pak_ = [
wrap up	paki	v.tr pack up	
parcel	pakaĵo	n. package	w
package	pakaĵo	n.	
]

# -SENT-
_sent_ = [
feel	senti	v.tr	
have a sense about	senti	v.tr	
felt	sentis	v.tr had an impression	
feeling	sento	n.	
sensation	sento	n. feeling	w
sense	sento	n. sensation, or state of consciousness	
suspicion	sento	n.	
sense	sentumo	n. insight, suspicion	
suspicion	sentumo	n.	w
insight	sentumo	n.	
sensitive	sentema	adj.	
sensitivity	sentemo	n.	w
sensibilities	sentemoj	n.	w
sentimental	sentimentala	adj.	
sentience	sentemo	n.	w
sensation	sentaĵo	n.	w
feel	eksenti	v.tr suddenly feel	
feel	sin senti	v.tr be conscious of eg feel hungry	
felt	sin sentis	phr.	
sensitive	sentiva	adj.tr reactive to stimulus	w
]

_flank_ = [
side	flanko	n.	
sideways	flanken	adv.	
side	flanko	n.	
on the other hand	aliflanke	adv.	w
flanked	flankita	adj.	
hillside	montetflanko	n.	w
on every hand	ĉiuflanke	adv. on every side	w

]

_tem_ = [
be about	temi	v.ntr (+pri)	
concern	temi	v.ntr (pri) be about	
concern	temi	v.ntr (pri) to be about	w
is a matter of	temi	v.ntr often used without a stated subject	
subject	temo	n.	
]

_sav_ = [
save	savi	v.tr rescue from danger	w
deliver	savi	v.tr save 	
rescue	savi	v.tr	
]

_esprim_ = [
expression	esprimo	n.	w
